R U Crazy - Maynard, Conor
R U Mine - Arctic Monkeys
R.I.P - Ora, Rita
Rabbit Heart (Raise It Up) - Florence and the Machine
Race Is On, The - Jones, George
Race Is On, The - Sawyer Brown
Race, The - Yello
Radar - Spears, Britney
Radar Love - Golden Earring
Radio - Musiq Soulchild
Radio - Williams, Robbie
Radio - Corrs, The
Radio Free Europe - REM
Radio Ga-Ga - Queen
Radio Heart - McClain, Charly
Radio Radio - Costello, Elvis
Radio Song - REM
Radio Waves - Eli Young Band
Radioactive - Firm, The
Radioactive - Imagine Dragons
Radioactive - Ora, Rita
Rag Doll - Four Seasons, The
Rag Doll - Aerosmith
Rage [Laurence Jalbert] - Ethnic - French
Rags to Riches - Manilow, Barry
Rags to Riches - Presley, Elvis
Rags to Riches - Bennett, Tony
Rain - Grover, Dana
Rain - Breaking Benjamin
Rain - Madonna
Rain - McIntyre, Joey
Rain - Beatles, The
Rain - SWV [Sisters with Voices]
Rain - Creed
Rain - Status Quo
Rain & Snow - McCoury, Del
Rain Down Love [w/Freemasons] - Garrett, Siedah
Rain Down Love [w/Siedah Garrett] - Freemasons
Rain in Spain, The - Show Tunes - Movies - My Fair Lady
Rain Is a Good Thing - Bryan, Luke
Rain King - Counting Crows
Rain on Me - Ashanti
Rain on the Scarecrow - Mellencamp, John Cougar
Rain on Your Parade - Duffy
Rain Over Me [w/Marc Anthony] - Pitbull
Rain Over Me [w/Pitbull] - Anthony, Marc
Rain Rain Rain - Laine, Frankie
Rain Through the Roof - Montana, Billy
Rain, Rain Go Away - Children's/Nursery Rhymes
Rain, The - Jones, Oran 'Juice'
Rain, the Park & Other Things, The - Cowsills, The
Rainbow in the Dark - Dio
Rainbow in the Rain - Black, Clint
Rainbow Man - Bates, Jeff
Rainbow Stew - Haggard, Merle
Rainbow Valley - Love Affair
Rainbows Cadillac - Hornsby, Bruce
Raincloud - Lighthouse Family, The
Raindrops - Clark, Dee
Raindrops (Encore Une Fois) [w/Stunt] - Sash
Raindrops Keep Fallin' on My Head - Thomas, BJ
Raindrops Keep Fallin' on My Head - Distel, Sacha
Raindrops Keep Fallin' on My Head [w/Dionne Warwick] - Kelis
Raindrops Keep Fallin' on My Head [w/Kelis] - Warwick, Dionne
Raindrops Will Fall - Gray, Tamyra
Rainin' in My Heart - Williams, Hank Jr.
Raining in My Heart - Holly, Buddy
Raining on Me - Wilson, Gretchen
