U & Ur Hand - Pink
U Ain't Goin Nowhere - Young Buck
U Already Know - 112
U and Dat [w/E-40 & Kandi Girl] - T-Pain
U and Dat [w/T-Pain & Kandi Girl] - E-40
U Can't Touch This - Hammer, MC
U Don't Have to Call - Usher
U Don't Know Me - TI
U Don't Know Me (Like U Used To) - Brandy
U Got It Bad - Usher
U Got That Love - Levert, Gerald
U Got the Look [w/Prince] - Easton, Sheena
U Got the Look [w/Sheena Easton] - Prince
U Know What's Up - Jones, Donell
U Make Me Better - Bice, Bo
U Make Me Wanna - Blue
U Make Me Wanna [w/Jadakiss] - Carey, Mariah
U Make Me Wanna [w/Mariah Carey] - Jadakiss
U R the Best Thing - Dream
U Remind Me - Usher
U Send Me Swingin' - Mint Condition
U Should've Known Better - Monica
U Sure Do - Strike
U Will Know - BMU
U-haul - Stone, Angie
U-Turn - Usher
U.N.I.T.Y. - Queen Latifah
U16 Girls - Travis
UFO - Sneaky Sound System
Ugly - Exies, The
Ugly - Sparxxx, Bubba
Ugly - Sugababes
Ugly Girl - Fleming & John
Uh Huh - B2K
Ullo John Got a New Motor - Sayle, Alexei
Ultimate Love - Vassar, Phil
Ultraviolet - McFly
Ulysses - Ferdinand, Franz
Umbrella [w/Jay-Z] - Rihanna
Umbrella [w/Rihanna] - Jay-Z
Umma Do Me - Rocko
Un Amor Asi - Nieves, Tito
Un Amor para la Historia - Santa Rosa, Gilberto
Un Beau Grand Bateau [Boulet] - Ethnic - French
Un Buen Perdedor - De Vita, Franco
Un Chin Chin - Cruz, Charlie
Un Hombre Secreto - Hernandez, Miriam
Un Idiota - Sebastian, Joan
Un Lugar Celestial - Vel
Un Mont - Gilberto Santa Rosa
Un Peu D'innocence [Deshalme] - Ethnic - French
Un Peu De Soleil Dans Notre Vie [Valiquette] - Ethnic - French
Un Siglo Sin Ti - Chayanne
Un Sueno - Los Angeles de Charly
Un Te Amo - Miguel, Luis
Una Emoci - Ramazzotti, Eros
Una L - Los Temerarios
Una Mujer - Aguilera, Christina
Una Mujer Como T - Los Rieleros del Norte
Una Vez Mas - Conjunto Primavera
Una Voz en el Alma - Millie
Unanswered Prayers - Brooks, Garth
Unappreciated - Cherish
Unashamed - Houston, Whitney
Unbeautiful - Roy, Lesley
Unbelievable - Brown, Kaci
Unbelievable - EMF
Unbelievable - David, Craig
Unbelievable - Diamond Rio
Unbreak My Heart - Braxton, Toni
Unbreak My Heart (dance mix) - Braxton, Toni
Unbreakable - Keys, Alicia
Unbreakable - Westlife
Unbreakable (unplugged) - Keys, Alicia
Unbreakable Heart - Carter, Carlene
Unbreakable Heart - Andrews, Jessica
Unbroken - McGraw, Tim
Unbroken By You - Kayle, Kortney
Unbroken Ground - Nichols, Gary
Unchain My Heart - Cocker, Joe
Unchain My Heart - Charles, Ray
Unchain the Night - Dokken
Unchained - Van Halen
Unchained Melody - Presley, Elvis
Unchained Melody - Rimes, LeAnn
Unchained Melody - Nelson, Willie
Unchained Melody - Gates, Gareth
Unchained Melody - Righteous Brothers, The
Uncle Albert / Admiral Halsey - McCartney, Paul
Uncle John from Jamaica - Vengaboys, The
Uncle John's Band - Grateful Dead, The
Uncle Pen - Skaggs, Ricky
Uncle Tom's Cabin - Warrant
Uncloudy Day, The - Nelson, Willie
Unconditional - Collins, Simon
Unconditional - Bravery, The
Unconditional - Davidson, Clay
Unconditional Love - Summer, Donna
Uncountrify Me - Michael, Barry
Undefeated - Derulo, Jason
Undeniable - Kearney, Mat
Under - Pleasure P
Under My Thumb - Rolling Stones, The
Under My Wheels - Cooper, Alice
Under Pressure (Ice Ice Baby) [ft.Vanilla Ice] - Jedward
Under Pressure (Ice Ice Baby) [Jedward mashup] - Bowie, David
Under Pressure (Ice Ice Baby) [Jedward mashup] - Vanilla Ice
Under Pressure (Ice Ice Baby) [Jedward mashup] - Queen
Under Pressure [w/David Bowie] - Queen
Under Pressure [w/My Chemical Romance] - Used, The
Under Pressure [w/Queen] - Bowie, David
Under Pressure [w/The Used] - My Chemical Romance
Under the Boardwalk - Drifters, The
Under the Boardwalk - Midler, Bette
Under the Bridge - Red Hot Chili Peppers
Under the Bridge - All Saints
Under the Hood - Cyrus, Billy Ray
Under the Milky Way - Church, The
Under the Moon of Love - Showaddywaddy
Under the Same Sun - Scorpions, The
Under the Sun - Cheryl
Under the Sun - Cole, Cheryl
Under the Thumb - Studt, Amy
Under the Water - Bainbridge, Merrill
Under the Weather - Tunstall, KT
Under the Westway - Blur
Under Your Spell - Benson, Amber
Under Your Spell Again - Owens, Buck
Under Your Thumb - Godley & Cr
Undercover - Hayes, Gemma
Undercover Angel - O'Day, Alan
Undercover of the Night - Rolling Stones, The
Underdog - Show Tunes - TV
Underdog - Loeb, Lisa & Nine Stories
Underneath - Morissette, Alanis
Underneath It All [w/Lady Saw] - No Doubt
Underneath the Arches - Standards
Underneath the Radar - Underworld
Underneath the Stars - Carey, Mariah
Underneath Your Clothes - Shakira
Understand Your Man - Cash, Johnny
Understanding - Xscape
Undisclosed Desires - Muse
Undiscovered - Morrison, James
Undo It - Underwood, Carrie
Undone-The Sweater Song - Weezer
Undun - Guess Who, The
Uneasy Rider - Charlie Daniels Band, The
Unexpected Love - Esnavi
Unfaithful - Rihanna
Unfinished Sympathy - Massive Attack
Unforgettable - Cole, Nat 'King'
Unforgettable Fire, The - U2
Unforgettable [duet w/Natalie Cole] - Cole, Nat 'King'
Unforgettable [w/Nat 'King' Cole] - Cole, Natalie
Unforgivable Sinner - Martin, Lene
Unforgiveable Sinner - Marlin, Lene
Unforgiven - Go-Go's, The
Unforgiven - Lawrence, Tracy
Unforgiven, The - Metallica
Unicorn Song, The - Irish Rovers
Unicorn Song, The [Irish Rovers] - Ethnic - Irish
Unicorn, The - Ethnic - Irish
Unicorn, The - Traditional
Uninvited - Morissette, Alanis
Uninvited [w/Bailey Tzuke] - Freemasons
Union City Blue - Blondie
Union of the Snake - Duran Duran
United States Air Force Song, The - Standards
United States of Whatever - Lynch, Liam
United We Stand - Brotherhood of Man
Universal Mind Control [w/Common] - Williams, Pharrell
Universal Mind Control [w/Common] - Pharrell
Universal Mind Control [w/Pharrell] - Common
Universally Speaking - Red Hot Chili Peppers
Unkind - Hurt
Unknown Soldier, The - Doors, The
Unleash the Dragon - Sisqo
Unlikely Angel - Jones, Jason
Unloved - Brooks & Dunn
Unpredictable [w/Jamie Foxx] - Ludacris
Unpredictable [w/Ludacris] - Foxx, Jamie
Unpretty - TLC
Unsent - Morissette, Alanis
Unskinny Bop - Poison
Unstable - Adema
Unsung - Helmet
Unsung Hero - Clark, Terri
Untangle My Heart - Brown, Shannon
Unthinkable (I'm Ready) - Keys, Alicia
Until I Fall Away - Gin Blossoms, The
Until I Find You Again - Marx, Richard
Until I Get Over You - Branch, Michelle
Until I Met You - Rodman, Judy
Until It Sleeps - Metallica
Until It's Time for You to Go - Presley, Elvis
Until My Dying Day - UB40
Until the Day I Die - Story of the Year
Until the End - Breaking Benjamin
Until the End of the World - U2
Until the End of Time - Foreigner
Until the End of Time - Shakur, Tupac
Until the End of Time [w/Beyonc - Timberlake, Justin
Until the End of Time [w/Justin Timberlake] - Beyonc
Until the Real Thing Comes Along - Sinatra, Frank
Until the Time Is Through - Five
Until We Fall Back in Love Again - Carson, Jeff
Until You Come Back to Me - Franklin, Aretha
Untitled (How Can This Happen to Me) - Simple Plan
Untitled (How Does It Feel) - D'Angelo
Untold Stories - Mattea, Kathy
Untouchable - Swift, Taylor
Untouchable - Girls Aloud
Untouchable [acoustic] - Swift, Taylor
Untouched - Veronicas, The
Unusual Kiss, An - Etheridge, Melissa
Unusually Unusual - Lonestar
Unwanted - Lavigne, Avril
Unwed Fathers - Wynette, Tammy
Unwell - Matchbox Twenty
Unwound - Strait, George
Unwritten - Bedingfield, Natasha
Up - Saturdays, The
Up & Down - Cox, Deborah
Up Against All Odds - Ramsey, Tarralyn
Up Against the Wall You Redneck - Walker, Jerry Jeff
Up All Night - Slaughter
Up All Night - Unwritten Law
Up All Night - Pardi, Jon
Up All Night - Take That
Up All Night - Blink 182
Up All Night - Hinder
Up Around the Bend - Creedence Clearwater Revival
Up Down - Mauboy, Jessica
Up North (Down South, Back East, Out West) - Hayes, Wade
Up on Cripple Creek - Band, The
Up on the Housetop - Christmas
Up on the Roof - Drifters, The
Up on the Roof - Taylor, James
Up on the Roof - Robson & Jerome
Up the Junction - Squeeze
Up the Ladder to the Roof - Supremes, The
Up This High - Moorer, Allison
Up to Him - Lawrence, Tracy
Up Town Top Ranking - Alisha & Donna
Up Up & Away - Humperdinck, Engelbert
Up Up Up - Falcon, Rose
Up Where We Belong [w/Jennifer Warnes] - Cocker, Joe
Up Where We Belong [w/Joe Cocker] - Warnes, Jennifer
Up [w/James Morrison] - Jessie J
Up [w/Jessie J] - Morrison, James
Up! - Twain, Shania
Up! (country version) - Twain, Shania
Up, Up & Away - 5th Dimension, The
Upgrade U [w/Beyonc - Jay-Z
Upgrade U [w/Jay-Z] - Beyonc
Upper Middle Class White Trash - Brice, Lee
Uprising - Muse
Upside Down - Johnson, Jack
Upside Down - Ross, Diana
Upside of Being Down, The - Britt, Catherine
Upstairs Downtown - Keith, Toby
Uptight (Everything's Alright) - Wonder, Stevie
Uptown - Crystals, The
Uptown Girl - Westlife
Uptown Girl - Joel, Billy
Urgent - Foreigner
Us - Dion, Celine
Us - Sixpence None the Richer
Us Against the World - Play
Us Against the World - Westlife
Us Against the World - Milian, Christina
Us and Them - Pink Floyd
Us Forces - Midnight Oil
US Male - Presley, Elvis
USA Today - Jackson, Alan
USA Today [George Jones] - Patriotic
USA Today [Hank Williams Jr.] - Patriotic
Use It Up and Wear It Out - Odyssey
Use Me - Withers, Bill
Use Mine - Wood, Jeff
Use Somebody - Kings of Leon
Use to Be My Girl - O'Jays, The
Use Your Heart - SWV [Sisters with Voices]
Used to Be My Girl - McKnight, Brian
Used to Blue - Sawyer Brown
Used to Love Her - Guns n' Roses
Used to Love U - Legend, John
Used to the Pain - Nesler, Mark
Used to the Pain - Lawrence, Tracy
Usted Abus - Cruz, Celia
Ute Me - Kernaghan, Lee
Utility - Utility
